Country,ISO_Code,Level,GDLCODE,Region,"Life expectancy","GNI per capita in thousands of US$ (2011 PPP)","Expected years schooling","Mean years schooling","Population size in millions"
"Indonesia","IDN","Subnat","IDNr104","Riau (incl. Riau islands)",73.22,12.43,14.1,9.07,7.90
"Indonesia","IDN","Subnat","IDNr122","South Kalimantan",69.68,11.37,13.1,7.77,4.09
"Indonesia","IDN","Subnat","IDNr126","South Sulawesi (incl Sulawesi Barat)",71.69,10.48,12.5,7.98,10.5
"Indonesia","IDN","Subnat","IDNr106","South Sumatra",72.36,10.78,12.7,7.93,8.05
"Indonesia","IDN","Subnat","IDNr127","Southeast Sulawesi",69.74,8.607,13.8,8.41,2.43
"Indonesia","IDN","Subnat","IDNr111","West Java",72.17,12.96,12.4,8.18,49.0
"Indonesia","IDN","Subnat","IDNr120","West Kalimantan",72.42,9.860,12.3,6.86,4.74
"Indonesia","IDN","Subnat","IDNr117","West Nusa Tenggara",67.36,7.569,13.5,6.90,5.57
"Indonesia","IDN","Subnat","IDNr103","West Sumatra",72.79,11.54,13.6,8.99,5.31
"Iran","IRN","National","IRNt","Total",76.48,18.17,14.7,10.0,81.8
"Iran","IRN","Subnat","IRNr125","Ardebil",73.41,16.23,14.8,8.70,1.33
"Iran","IRN","Subnat","IRNr119","Bushehr",76.41,20.73,15.2,10.2,1.02
"Iran","IRN","Subnat","IRNr115","Chaharmahal and Bakhtiyari",77.27,18.68,15.0,9.08,0.99
"Iran","IRN","Subnat","IRNr104","EastAzarbayejan",76.32,18.33,14.6,9.08,4.08
"Iran","IRN","Subnat","IRNr111","Esfahan",76.82,23.69,15.8,10.6,5.31
"Iran","IRN","Subnat","IRNr108","Fars",76.40,19.16,15.2,10.2,5.00
"Iran","IRN","Subnat","IRNr102","Gilan",77.60,15.89,15.4,10.0,2.71
"Iran","IRN","Subnat","IRNr128","Golestan",77.20,16.10,13.9,9.08,1.94
"Iran","IRN","Subnat","IRNr114","Hamedan",76.54,18.19,14.1,8.49,1.88
"Iran","IRN","Subnat","IRNr123","Hormozgan",76.58,15.34,13.8,9.00,1.68
"Iran","IRN","Subnat","IRNr117","Ilam",77.61,18.42,15.7,10.1,0.60
"Iran","IRN","Subnat","IRNr109","Kerman",76.60,15.02,14.1,9.63,3.17
"Iran","IRN","Subnat","IRNr106","Kermanshah",77.00,20.67,14.8,9.04,2.14
"Iran","IRN","Subnat","IRNr110","Khorasan-e-Razavi",75.97,18.05,13.9,9.51,6.52
"Iran","IRN","Subnat","IRNr107","Khuzestan",76.74,22.33,14.4,9.58,4.93
"Iran","IRN","Subnat","IRNr118","Kohgiluyeh and Boyerahmad",76.17,16.18,15.4,9.56,0.71
"Iran","IRN","Subnat","IRNr113","Kordestan",73.77,19.96,13.4,7.67,1.61
"Iran","IRN","Subnat","IRNr116","Lorestan",76.33,17.39,14.6,8.93,1.94
"Iran","IRN","Subnat","IRNr101","Markazi",76.34,17.86,15.0,9.40,1.53
"Iran","IRN","Subnat","IRNr103","Mazandaran",77.72,18.31,16.0,10.5,3.37
"Iran","IRN","Subnat","IRNr129","North Khorasan",75.63,14.15,13.8,8.01,0.94
"Iran","IRN","Subnat","IRNr127","Qazvin",76.76,19.05,14.6,9.57,1.32
"Iran","IRN","Subnat","IRNr126","Qom",77.34,19.37,15.4,10.2,1.25
"Iran","IRN","Subnat","IRNr121","Semnan",76.62,18.84,15.7,11.0,0.68
"Iran","IRN","Subnat","IRNr112","Sistanand Baluchestan",75.93,10.79,11.4,6.49,2.76
"Iran","IRN","Subnat","IRNr130","South Khorasan",75.39,14.85,14.3,8.26,0.69
"Iran","IRN","Subnat","IRNr124","Tehran and Alborz",76.73,17.81,15.9,12.2,16.0
"Iran","IRN","Subnat","IRNr105","WestAzarbayejan",75.68,18.29,13.7,8.08,3.40
"Iran","IRN","Subnat","IRNr122","Yazd",77.60,21.22,15.2,10.6,1.17
"Iran","IRN","Subnat","IRNr120","Zanjan",76.30,15.15,14.8,8.67,1.10
"Iraq","IRQ","National","IRQt","Total",70.45,15.37,11.2,7.32,38.4
"Iraq","IRQ","Subnat","IRQr107","Anbar",70.85,13.76,11.1,7.18,1.54
"Iraq","IRQ","Subnat","IRQr109","Babylon",71.69,12.76,10.7,7.61,1.80
"Iraq","IRQ","Subnat","IRQr108","Baghdad",71.14,16.82,10.8,8.35,6.46
"Iraq","IRQ","Subnat","IRQr118","Basra",68.61,13.26,10.4,7.53,3.09
"Iraq","IRQ","Subnat","IRQr106","Diala",69.79,15.97,11.6,7.70,2.17
"Iraq","IRQ","Subnat","IRQr101","Dohouk",71.52,18.31,12.4,6.36,1.35
"Iraq","IRQ","Subnat","IRQr105","Erbil",71.02,18.21,12.5,6.56,3.10
"Iraq","IRQ","Subnat","IRQr110","Kerbela",68.45,13.45,11.0,7.15,1.12
"Iraq","IRQ","Subnat","IRQr117","Maysan",70.07,12.34,10.1,5.51,1.61
"Iraq","IRQ","Subnat","IRQr115","Muthanna",71.04,15.27,9.75,5.48,1.26
"Iraq","IRQ","Subnat","IRQr113","Najaf",70.53,11.04,10.3,6.92,1.49
"Iraq","IRQ","Subnat","IRQr102","Nenava",70.51,15.93,10.9,8.09,3.62
"Iraq","IRQ","Subnat","IRQr114","Qadisiya",70.11,15.05,11.2,6.95,1.14
"Iraq","IRQ","Subnat","IRQr112","Salaheldeen",70.01,16.85,11.1,7.63,1.16
"Iraq","IRQ","Subnat","IRQr103","Suleimaniya",71.05,16.93,13.1,6.45,2.07
"Iraq","IRQ","Subnat","IRQr104","Ta-amem-Karkuk",69.20,17.19,11.9,8.18,1.58
"Iraq","IRQ","Subnat","IRQr116","Thi-Qar",71.18,15.52,11.5,6.61,2.55
"Iraq","IRQ","Subnat","IRQr111","Wasit",68.97,11.68,10.6,7.10,1.32
"Ireland","IRL","National","IRLt","Total",82.10,55.66,18.8,12.5,4.85
"Ireland","IRL","Subnat","IRLr101","Border",82.30,26.62,17.7,11.8,0.40
"Ireland","IRL","Subnat","IRLr104","Dublin",82.04,91.09,19.6,13.1,1.37
"Ireland","IRL","Subnat","IRLr105","Mid-East",82.55,39.74,18.7,12.4,0.70
"Ireland","IRL","Subnat","IRLr106","Mid-West",81.28,42.10,18.6,12.4,0.48
"Ireland","IRL","Subnat","IRLr102","Midland",82.19,26.66,18.0,12.0,0.30
"Ireland","IRL","Subnat","IRLr107","South-East",81.94,37.15,17.9,12.0,0.43
"Ireland","IRL","Subnat","IRLr108","South-West",81.84,67.28,19.0,12.6,0.70
"Ireland","IRL","Subnat","IRLr103","West",82.60,39.54,19.0,12.7,0.46
"Israel","ISR","National","ISRt","Total",82.82,33.65,16.0,13.0,8.88
"Italy","ITA","National","ITAt","Total",83.35,36.14,16.3,10.3,60.4
"Italy","ITA","Subnat","ITAr105","Abruzzo",83.49,31.41,16.9,10.3,1.32
"Italy","ITA","Subnat","ITAr109","Basilicata",83.09,26.71,15.1,10.1,0.57
"Italy","ITA","Subnat","ITAr110","Calabria",82.89,21.64,15.5,9.89,1.96
"Italy","ITA","Subnat","ITAr107","Campania",81.69,23.59,16.0,9.85,5.82
"Italy","ITA","Subnat","ITAr117","Emilia-Romagna",83.69,45.46,17.3,10.5,4.44
"Italy","ITA","Subnat","ITAr116","Friuli-Venezia Giulia",83.49,39.67,16.6,10.5,1.22
"Italy","ITA","Subnat","ITAr121","Lazio",83.19,41.25,17.1,10.8,5.88
"Italy","ITA","Subnat","ITAr103","Liguria",83.59,40.33,16.1,10.4,1.56
"Italy","ITA","Subnat","ITAr104","Lombardia",83.99,48.10,16.3,10.4,9.99
"Italy","ITA","Subnat","ITAr120","Marche",83.99,34.68,17.0,10.5,1.53
"Italy","ITA","Subnat","ITAr106","Molise",83.39,25.93,15.9,10.3,0.31
"Italy","ITA","Subnat","ITAr101","Piemonte",83.29,38.48,16.5,10.2,4.38
"Italy","ITA","Subnat","ITAr113","Provincia Autonoma di Bolzano",84.09,56.17,14.3,10.4,0.52
"Italy","ITA","Subnat","ITAr114","Provincia Autonoma di Trento",84.29,45.86,17.0,10.6,0.54
"Italy","ITA","Subnat","ITAr108","Puglia",83.49,22.94,15.4,9.69,4.05
"Italy","ITA","Subnat","ITAr112","Sardegna",83.29,26.19,16.0,9.83,1.65
"Italy","ITA","Subnat","ITAr111","Sicilia",82.39,22.16,15.4,9.69,5.04
"Italy","ITA","Subnat","ITAr118","Toscana",83.89,39.14,17.0,10.5,3.73
"Italy","ITA","Subnat","ITAr119","Umbria",84.09,31.15,16.4,10.6,0.89
"Italy","ITA","Subnat","ITAr102","Valle dAosta",82.99,45.86,14.8,10.2,0.13
"Italy","ITA","Subnat","ITAr115","Veneto",83.89,41.51,16.1,10.3,4.90
"Jamaica","JAM","National","JAMt","Total",74.37,7.932,13.1,9.80,2.94
"Jamaica","JAM","Subnat","JAMr101","Kingston, St Andrew",73.30,9.493,13.9,10.4,0.76
"Jamaica","JAM","Subnat","JAMr106","Manchester, Clarendon",74.98,6.486,13.2,9.15,0.50
"Jamaica","JAM","Subnat","JAMr103","St Ann, St Catherine",76.61,9.186,13.0,10.3,0.69
"Jamaica","JAM","Subnat","JAMr105","St James, Hanover, Westmoreland",72.82,7.066,12.5,9.30,0.42
"Jamaica","JAM","Subnat","JAMr102","St Thomas, Portland, St Mary",74.40,6.646,12.6,9.59,0.33
"Jamaica","JAM","Subnat","JAMr104","Trelawny, St Elizabeth",74.41,7.045,12.3,9.04,0.24
"Japan","JPN","National","JPNt","Total",84.47,40.80,15.2,12.8,127
"Japan","JPN","Subnat","JPNr108","Chugoku (Tottori, Shimane, Okayama, Hiroshima, Yamaguchi)",84.78,38.27,15.1,12.7,7.41
"Japan","JPN","Subnat","JPNr101","Hokkaido",84.27,34.29,14.5,12.2,5.36
"Japan","JPN","Subnat","JPNr105","Hokuriku (Niigata, Toyama, Ishikawa, Fukui)",84.88,39.73,14.5,12.2,5.29
"Japan","JPN","Subnat","JPNr107","Kansai region (Shiga, Kyoto, Osaka, Hyogo, Nara, Wakayama)",84.37,38.98,15.5,13.0,20.6
"Japan","JPN","Subnat","JPNr110","Kyushu (Fukuoka, Saga, Nagasaki, Kumamoto, Oita, Miyazaki, Kagoshima, Okinawa)",84.57,33.54,14.7,12.4,14.4
"Japan","JPN","Subnat","JPNr103","Northern-Kanto, Koshin (Ibaraki, Tochigi, Gunma)",84.47,39.77,14.7,12.4,6.83
"Japan","JPN","Subnat","JPNr109","Shikoku (Tokushima, Kagawa, Ehime, Kochi)",84.47,35.58,14.7,12.3,3.83
"Japan","JPN","Subnat","JPNr104","Southern-Kanto (Saitama, Chiba, Tokyo, Kanagawa, Yamanashi, Nagano)",84.67,46.79,16.2,13.6,38.9
"Japan","JPN","Subnat","JPNr102","Tohoku (Aomori, Iwate, Miyagi, Akita, Yamagata, Fukushima)",83.96,36.14,14.2,11.9,8.94
"Japan","JPN","Subnat","JPNr106","Toukai (Gifu, Shizuoka, Aichi, Mie)",84.57,44.91,15.0,12.6,15.0
"Jordan","JOR","National","JORt","Total",74.41,8.268,11.9,10.5,9.96
"Jordan","JOR","Subnat","JORr108","Aljoun",73.69,7.754,12.1,10.3,0.21
"Jordan","JOR","Subnat","JORr101","Amman",74.58,8.824,12.3,11.1,3.95
"Jordan","JOR","Subnat","JORr112","Aqaba",75.41,8.473,11.4,10.4,0.23
"Jordan","JOR","Subnat","JORr102","Balqa",75.30,7.922,11.7,10.2,0.56
"Jordan","JOR","Subnat","JORr105","Irbid",74.18,7.806,12.0,10.3,1.82
"Jordan","JOR","Subnat","JORr107","Jarash",75.02,7.836,11.8,10.1,0.29
"Jordan","JOR","Subnat","JORr109","Karak",74.91,8.501,12.6,10.3,0.37
"Jordan","JOR","Subnat","JORr111","Maan",74.24,8.184,10.7,9.14,0.16
"Jordan","JOR","Subnat","JORr104","Madaba",73.79,8.160,11.4,9.88,0.23
"Jordan","JOR","Subnat","JORr106","Mafraq",73.49,6.871,10.4,8.45,0.59
"Jordan","JOR","Subnat","JORr110","Tafiela",74.30,8.385,11.7,10.0,0.14
"Jordan","JOR","Subnat","JORr103","Zarqa",74.18,8.034,11.3,9.92,1.40
"Kazakhstan","KAZ","National","KAZt","Total",73.24,22.17,15.3,11.8,18.3
"Kazakhstan","KAZ","Subnat","KAZr101","Almaty city",71.72,27.61,16.7,13.2,1.37
"Kazakhstan","KAZ","Subnat","KAZr104","Central region (Karagandinskaya)",75.75,23.90,15.7,11.8,1.49
"Kazakhstan","KAZ","Subnat","KAZr106","East region (East-Kazakhstanskaya)",70.64,21.28,15.9,11.5,1.33
"Kazakhstan","KAZ","Subnat","KAZr105","North region (Akmolinskaya (incl Astana city), Kostnaiskaya, Pavlodarskaya, North-Kazakhstanskaya)",75.24,22.12,15.5,11.9,4.42
"Kazakhstan","KAZ","Subnat","KAZr102","South region (Almatinskaya, Zhambylskaya, Kyzylordinskaya, South-Kazakhstanskaya)",72.19,21.08,14.7,11.6,6.49
"Kazakhstan","KAZ","Subnat","KAZr103","West region (Aktyubinskaya, Atyrauskaya, Mangistauskaya, West-Kazakhstanskaya)",73.32,21.06,15.1,11.4,3.17
"Kenya","KEN","National","KENt","Total",66.34,3.052,11.1,6.56,51.4
"Kenya","KEN","Subnat","KENr102","Central",68.29,4.034,11.5,7.35,5.87
"Kenya","KEN","Subnat","KENr103","Coast",66.18,3.413,10.5,5.73,5.05
"Kenya","KEN","Subnat","KENr104","Eastern",67.92,2.615,11.4,5.84,7.55
"Kenya","KEN","Subnat","KENr101","Nairobi",64.29,7.043,10.9,9.22,4.67
"Kenya","KEN","Subnat","KENr108","North Eastern",68.01,1.682,8.00,1.30,1.49
"Kenya","KEN","Subnat","KENr105","Nyanza",63.05,2.306,11.5,6.72,7.20
"Kenya","KEN","Subnat","KENr106","Rift Valley",67.90,2.621,11.0,6.26,13.5
"Kenya","KEN","Subnat","KENr107","Western",65.33,1.958,11.7,6.15,6.02
"Kiribati","KIR","National","KIRt","Total",68.12,3.917,11.8,7.87,0.12
"Kosovo","XKO","National","KSVt","Total",72.25,10.25,14.2,10.7,1.85
"Kosovo","XKO","Subnat","KSVr107","Ferizaj",73.75,10.26,14.2,11.0,0.20
"Kosovo","XKO","Subnat","KSVr101","Gjakova",72.07,10.62,13.7,10.2,0.19
"Kosovo","XKO","Subnat","KSVr102","Gjilan",73.40,9.379,14.5,10.4,0.20
"Kosovo","XKO","Subnat","KSVr103","Mitrovica",73.05,10.08,14.5,11.4,0.26
"Kosovo","XKO","Subnat","KSVr104","Peja",69.91,10.04,14.4,10.7,0.20
"Kosovo","XKO","Subnat","KSVr106","Pristina",72.82,10.88,14.8,11.1,0.48
"Kosovo","XKO","Subnat","KSVr105","Prizren",71.17,10.00,13.2,9.92,0.32
"Kuwait","KWT","National","KWTt","Total",75.40,71.16,13.8,7.28,4.14
"Kuwait","KWT","Subnat","KWTr102","Ahmadi",75.40,70.16,14.2,7.53,0.87
"Kuwait","KWT","Subnat","KWTr101","Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",75.40,71.86,13.7,7.23,2.81
"Kuwait","KWT","Subnat","KWTr103","Al-Jahra",75.40,68.93,13.3,7.03,0.45
"Kyrgyzstan","KGZ","National","KGZt","Total",71.32,3.317,13.4,10.9,6.32
"Kyrgyzstan","KGZ","Subnat","KGZr108","Batken",70.31,3.203,11.4,10.5,0.46
"Kyrgyzstan","KGZ","Subnat","KGZr101","Bishkek",72.73,4.086,15.0,12.2,1.19
"Kyrgyzstan","KGZ","Subnat","KGZr103","East (Naryn)",71.83,3.531,13.2,10.6,0.98
"Kyrgyzstan","KGZ","Subnat","KGZr105","Jalal-Abad",72.58,2.868,12.4,10.5,1.04
"Kyrgyzstan","KGZ","Subnat","KGZr107","Naryn",69.82,2.781,13.6,10.8,0.30
"Kyrgyzstan","KGZ","Subnat","KGZr102","North (Issyk-Kul, Chuy, Talas)",70.91,3.450,13.4,10.8,0.50
"Kyrgyzstan","KGZ","Subnat","KGZr106","Osh",70.57,2.815,12.6,10.4,1.57
"Kyrgyzstan","KGZ","Subnat","KGZr104","South (Osh, Batken, Jalal-Abad)",71.45,3.087,12.3,10.4,0.28
"Lao","LAO","National","LAOt","Total",67.61,6.317,11.1,5.20,7.06
"Lao","LAO","Subnat","LAOr117","Attapeu",65.68,5.281,11.0,4.95,0.15
"Lao","LAO","Subnat","LAOr105","Bokeo",65.70,6.405,10.4,4.53,0.20
"Lao","LAO","Subnat","LAOr111","Borikhamxay",69.03,9.051,11.4,5.72,0.30
"Lao","LAO","Subnat","LAOr116","Champasack",68.14,6.933,9.87,5.12,0.68
"Lao","LAO","Subnat","LAOr107","Huaphanh",68.63,4.022,11.4,4.18,0.32
"Lao","LAO","Subnat","LAOr112","Khammuane",64.90,6.194,11.2,4.88,0.43
"Lao","LAO","Subnat","LAOr103","Luangnamtha",68.22,5.643,11.2,3.41,0.20
"Lao","LAO","Subnat","LAOr106","Luangprabang",69.94,4.730,11.4,4.26,0.50
"Lao","LAO","Subnat","LAOr104","Oudomxay",64.24,4.589,11.4,4.52,0.37
"Lao","LAO","Subnat","LAOr102","Phongsaly",64.27,3.668,11.0,3.79,0.21
"Lao","LAO","Subnat","LAOr114","Saravane",64.36,3.861,9.04,3.92,0.44
"Lao","LAO","Subnat","LAOr113","Savannakhet",66.04,5.524,9.89,4.33,0.98
"Lao","LAO","Subnat","LAOr108","Sayabury",74.51,7.649,11.9,5.41,0.41
"Lao","LAO","Subnat","LAOr115","Sekong",69.72,4.488,11.0,3.97,0.13
"Lao","LAO","Subnat","LAOr101","Vientiane Municipality",72.69,11.68,13.1,8.17,0.85
"Lao","LAO","Subnat","LAOr110","Vientiane Province",66.90,7.455,11.7,5.33,0.60
"Lao","LAO","Subnat","LAOr109","Xiengkhuang",68.58,6.618,12.0,5.84,0.29
"Latvia","LVA","National","LVAt","Total",75.17,26.30,16.0,12.8,1.93
"Latvia","LVA","Subnat","LVAr104","Kurzeme region",74.27,19.24,16.0,12.8,0.25
"Latvia","LVA","Subnat","LVAr106","Latgale region",72.66,14.49,16.0,12.8,0.27
"Latvia","LVA","Subnat","LVAr102","Pieriga region",76.48,20.96,16.0,12.8,0.36
"Latvia","LVA","Subnat","LVAr101","Riga region",76.18,44.18,16.0,12.8,0.63
"Latvia","LVA","Subnat","LVAr103","Vidzeme region",74.97,17.12,16.0,12.8,0.19
"Latvia","LVA","Subnat","LVAr105","Zemgale region",74.47,15.43,16.0,12.8,0.23
"Lebanon","LBN","National","LBNt","Total",78.88,11.14,11.3,8.70,6.85
"Lebanon","LBN","Subnat","LBNr101","Beirut",78.88,10.85,9.99,7.70,0.73
"Lebanon","LBN","Subnat","LBNr104","Beqaa",78.88,14.79,11.9,9.15,0.85
"Lebanon","LBN","Subnat","LBNr102","Mount Lebanon",78.88,12.90,10.9,8.41,2.64
"Lebanon","LBN","Subnat","LBNr103","Northern",78.88,6.567,12.1,9.34,1.47
"Lebanon","LBN","Subnat","LBNr105","Southern, Nabtieh",78.88,12.89,11.7,9.03,1.16
"Lesotho","LSO","National","LSOt","Total",53.71,3.244,10.7,6.35,2.11
"Lesotho","LSO","Subnat","LSOr103","Berea",55.52,3.956,11.2,7.31,0.26
"Lesotho","LSO","Subnat","LSOr101","Butha-Buthe",57.62,2.872,10.4,5.97,0.13
"Lesotho","LSO","Subnat","LSOr102","Leribe",52.17,3.321,10.9,6.52,0.33
"Lesotho","LSO","Subnat","LSOr105","Mafeteng",52.25,3.318,10.8,6.31,0.19
"Lesotho","LSO","Subnat","LSOr104","Maseru",53.34,4.526,11.5,7.60,0.48
"Lesotho","LSO","Subnat","LSOr106","Mohale s Hoek",51.69,2.519,10.4,5.25,0.22
"Lesotho","LSO","Subnat","LSOr109","Mokhotlong",53.77,1.915,9.40,4.67,0.13
"Lesotho","LSO","Subnat","LSOr108","Qasha s Nek",52.29,2.548,10.9,5.56,0.07
"Lesotho","LSO","Subnat","LSOr107","Quthing",52.70,2.830,10.7,5.32,0.13
"Lesotho","LSO","Subnat","LSOr110","Thaba-Tseka",57.27,1.853,9.41,4.71,0.17
"Liberia","LBR","National","LBRt","Total",63.73,1.040,9.58,4.67,4.82
"Liberia","LBR","Subnat","LBRr101","Bomi",61.02,0.803,10.1,3.31,0.14
"Liberia","LBR","Subnat","LBRr102","Bong",63.14,0.731,7.05,2.58,0.52
"Liberia","LBR","Subnat","LBRr103","Gbarpolu",62.38,0.718,8.75,2.99,0.11
"Liberia","LBR","Subnat","LBRr104","Grand Bassa",62.39,0.763,7.70,2.84,0.26
"Liberia","LBR","Subnat","LBRr105","Grand Cape Mount",60.57,0.780,7.93,2.40,0.23
"Liberia","LBR","Subnat","LBRr106","Grand Gedeh",62.92,0.814,9.59,4.04,0.10
"Liberia","LBR","Subnat","LBRr107","Grand Kru",60.02,0.699,9.70,4.03,0.13
"Liberia","LBR","Subnat","LBRr108","Lofa",65.22,0.777,8.99,2.64,0.26
"Liberia","LBR","Subnat","LBRr109","Margibi",64.81,1.059,9.50,4.41,0.38
"Liberia","LBR","Subnat","LBRr110","Maryland",62.06,0.898,10.1,4.83,0.15
"Liberia","LBR","Subnat","LBRr111","Montserrado",63.88,1.626,10.8,7.14,1.65
"Liberia","LBR","Subnat","LBRr112","Nimba",68.17,0.890,9.49,4.19,0.64
"Liberia","LBR","Subnat","LBRr113","River Cess",64.98,0.644,8.29,2.80,0.08
"Liberia","LBR","Subnat","LBRr114","River Gee",60.53,0.777,7.98,4.04,0.06
"Liberia","LBR","Subnat","LBRr115","Sinoe",63.38,0.692,9.33,3.78,0.12
"Libya","LBY","National","LBYt","Total",72.72,11.69,12.8,7.56,6.68
"Libya","LBY","Subnat","LBYr101","Cyrenaica",72.72,10.81,12.6,7.42,1.94
"Libya","LBY","Subnat","LBYr103","Fezzan",72.72,10.39,13.1,7.74,0.50
"Libya","LBY","Subnat","LBYr102","Tripolitania",72.72,12.41,12.9,7.61,4.24
"Liechtenstein","LIE","National","LIEt","Total",80.54,99.73,14.7,12.6,0.04
"Lithuania","LTU","National","LTUt","Total",75.74,29.78,16.5,13.0,2.79
"Lithuania","LTU","Subnat","LTUr101","Alytus County",75.48,18.69,16.1,12.6,0.14
"Lithuania","LTU","Subnat","LTUr102","Kaunas County",76.55,29.78,16.7,13.1,0.56
"Lithuania","LTU","Subnat","LTUr103","Klaipeda County",76.49,29.33,16.4,12.9,0.31
"Lithuania","LTU","Subnat","LTUr104","Marijampole County",75.75,17.59,15.5,12.2,0.15
"Lithuania","LTU","Subnat","LTUr105","Panevezys County",75.68,21.79,15.9,12.5,0.23
"Lithuania","LTU","Subnat","LTUr106","Siauliai County",75.40,22.01,15.9,12.5,0.27
"Lithuania","LTU","Subnat","LTUr107","Taurage County",74.21,16.26,15.4,12.1,0.10
"Lithuania","LTU","Subnat","LTUr108","Telsiai County",76.52,20.69,15.8,12.4,0.14
"Lithuania","LTU","Subnat","LTUr109","Utena County",74.04,18.47,15.9,12.5,0.14
"Lithuania","LTU","Subnat","LTUr110","Vilnius County",76.31,44.22,17.4,13.6,0.76
"Luxembourg","LUX","National","LUXt","Total",82.10,65.54,14.2,12.2,0.61
"Madagascar","MDG","National","MDGt","Total",66.68,1.404,10.4,6.10,26.3
"Madagascar","MDG","Subnat","MDGr112","Alaotra Mangoro",68.84,1.374,10.7,6.59,1.29
"Madagascar","MDG","Subnat","MDGr101","Analamanga",70.34,2.258,13.3,9.73,3.62
"Madagascar","MDG","Subnat","MDGr111","Analanjirofo",67.75,1.552,12.7,5.11,1.05
"Madagascar","MDG","Subnat","MDGr106","Anamoroni Mania",70.49,1.127,10.7,6.66,0.87
"Madagascar","MDG","Subnat","MDGr118","Androy",63.84,0.998,9.23,2.17,1.13
"Madagascar","MDG","Subnat","MDGr119","Anosy",64.90,1.072,7.32,3.45,0.86
"Madagascar","MDG","Subnat","MDGr117","Atsimo Andrefana",65.55,1.081,6.44,3.32,1.99
"Madagascar","MDG","Subnat","MDGr109","Atsimo Atsinanana",61.22,0.992,8.04,3.26,1.15
"Madagascar","MDG","Subnat","MDGr110","Atsinanana",65.77,1.537,11.8,6.49,1.50
"Madagascar","MDG","Subnat","MDGr115","Betsiboka",61.41,1.292,8.62,5.09,0.40
"Madagascar","MDG","Subnat","MDGr113","Boeny",69.82,1.403,9.63,6.18,0.81
"Madagascar","MDG","Subnat","MDGr104","Bongolava",65.05,1.355,9.25,5.42,0.74
"Madagascar","MDG","Subnat","MDGr121","Diana",70.43,1.765,13.3,7.91,0.94
"Madagascar","MDG","Subnat","MDGr105","Haute Matsiatra",67.14,1.168,11.1,6.14,1.42
"Madagascar","MDG","Subnat","MDGr108","Ihorombe",64.74,1.149,7.34,4.36,0.37
"Madagascar","MDG","Subnat","MDGr103","Itasy",68.60,1.299,10.5,5.83,0.92
"Madagascar","MDG","Subnat","MDGr116","Melaky",69.88,1.111,8.21,3.84,0.29
"Madagascar","MDG","Subnat","MDGr120","Menabe",63.10,1.098,8.23,4.54,0.90
"Madagascar","MDG","Subnat","MDGr122","Sava",71.90,1.588,12.5,6.26,0.87
"Madagascar","MDG","Subnat","MDGr114","Sofia",67.31,1.474,11.7,6.00,1.52
"Madagascar","MDG","Subnat","MDGr102","Vakinankaratra",67.63,1.374,11.1,6.24,2.16
"Madagascar","MDG","Subnat","MDGr107","Vatovavy Fitovinany",65.11,1.083,9.58,4.71,1.46
"Malawi","MWI","National","MWIt","Total",63.80,1.159,11.0,4.63,18.1
"Malawi","MWI","Subnat","MWIr101","Blantyre",64.73,1.725,11.9,6.75,1.27
"Malawi","MWI","Subnat","MWIr102","Kasungu",65.62,1.056,11.6,4.94,0.76
"Malawi","MWI","Subnat","MWIr109","Lilongwe",62.66,1.373,10.9,5.68,2.70
"Malawi","MWI","Subnat","MWIr103","Machinga",62.96,0.962,10.6,3.07,0.70
"Malawi","MWI","Subnat","MWIr104","Mangochi",63.98,1.058,9.97,2.91,1.21
"Malawi","MWI","Subnat","MWIr110","Mulanje",60.55,1.098,11.3,3.96,0.83
"Malawi","MWI","Subnat","MWIr105","Mzimba",66.69,1.338,11.5,5.88,1.15
"Malawi","MWI","Subnat","MWIr112","Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",62.69,1.009,10.5,3.95,3.55
"Malawi","MWI","Subnat","MWIr111","Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",65.40,1.285,11.7,5.91,1.08
"Malawi","MWI","Subnat","MWIr113","Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",63.66,1.051,10.9,3.86,2.53
"Malawi","MWI","Subnat","MWIr106","Salima",63.10,1.031,10.1,3.07,0.55
"Malawi","MWI","Subnat","MWIr107","Thyolo",65.84,1.020,11.1,4.07,0.81
"Malawi","MWI","Subnat","MWIr108","Zomba",66.51,1.156,11.2,4.64,1.00
"Malaysia","MYS","National","MYSt","Total",76.00,27.23,13.5,10.2,31.5
"Malaysia","MYS","Subnat","MYSr101","Johor",76.00,33.94,13.7,10.2,3.66
"Malaysia","MYS","Subnat","MYSr102","Kedah",76.00,27.90,13.6,9.76,2.24
"Malaysia","MYS","Subnat","MYSr103","Kelantan",76.00,17.79,13.9,8.93,1.82
"Malaysia","MYS","Subnat","MYSr114","Kuala Lumpur Federal Territory",76.00,36.58,15.0,12.3,1.85
"Malaysia","MYS","Subnat","MYSr115","Labuan Federal Territory",76.00,23.92,10.9,10.7,0.10
"Malaysia","MYS","Subnat","MYSr104","Melaka",76.00,35.52,14.1,10.5,0.84
"Malaysia","MYS","Subnat","MYSr105","Negeri Sembilan",76.00,35.82,13.5,10.5,1.18
"Malaysia","MYS","Subnat","MYSr106","Pahang",76.00,27.85,13.1,9.84,1.76
